Active,Key,Level,SubKey,Shopkeeper,Occupation,BaseMultiplier,BaseValue,NumIngredients,RecipeValueMultiplier,Value,CraftingRecipe/Good/...,CraftingRecipe/Value/Total,UsedInOtherRecipes,AllowJunk,MinorUpgradeDesc/SkillPoints,MinorUpgradeDesc/Entry/...,MajorUpgradeDesc/SkillPoints,MajorUpgradeDesc/Entry/...
TRUE,good_glowingearrings,30,L30,Lady Glowering,priestess of Glowing Earrings,,0,4,2,11678,good_glowingamulet + good_glowingsceptre + good_shadowcrown + good_dullsceptre + ,5839,0,TRUE,1,3x good_glowingearrings,1,4x good_glowingearrings + 3x good_shadowearrings + 1x wo_car_node_fast + 
TRUE,good_shadowearrings,0,L0,Dr. Shaderings,crafter of Shadow Earrings,,0,2,1.5,20814,good_shadowamulet + good_shadowsceptre + ,13876,0,TRUE,1,1x good_shadowearrings,,
TRUE,good_shadowearrings,5,L5,Dr. Shaderings,crafter of Shadow Earrings,,0,3,1.2,15668,good_crystalshield + good_wineofjoy + good_shadowsceptre + ,13056,0,TRUE,1,2x good_shadowearrings,1,2x good_shadowearrings + 1x good_earrings + 1x wo_car_node_hop + 
TRUE,good_shadowearrings,15,L15,Dr. Shaderings,crafter of Shadow Earrings,,0,4,1,5421,good_crystalshield + good_wineofjoy + good_spiritshield + good_gunship + ,5421,0,TRUE,1,3x good_shadowearrings,1,3x good_shadowearrings + 2x good_earrings + 1x wo_car_node_hop + 
TRUE,good_shadowearrings,30,L30,Doom Shaderings,curser of Shadow Earrings,,0,5,0.5,2241,good_crystalshield + good_wineofjoy + good_spiritshield + good_gunpowder + good_rowboat + ,4482,0,TRUE,1,3x good_shadowearrings,1,4x good_shadowearrings + 3x good_earrings + 1x wo_car_node_hop + 
TRUE,good_earrings,0,L0,Ms. Earringsdale,crafter of Earrings,,0,2,1.5,600,good_rings + good_rings + ,400,0,FALSE,1,1x good_earrings,,
TRUE,good_earrings,5,L5,Ms. Earringsdale,crafter of Earrings,,0,2,1.7,680,good_rings + good_rings + ,400,0,FALSE,1,2x good_earrings,1,2x good_earrings + 1x good_glowingshield + 1x wo_cat_and_catcher + 
TRUE,good_earrings,15,L15,Ms. Earringsdale,crafter of Earrings,,0,2,1.9,760,good_rings + good_rings + ,400,0,FALSE,1,3x good_earrings,1,3x good_earrings + 2x good_glowingshield + 1x wo_cat_and_catcher + 
TRUE,good_earrings,30,L30,Mrs Earringsdale,master crafter of Earrings,,0,2,2.1,840,good_rings + good_rings + ,400,0,FALSE,1,3x good_earrings,1,4x good_earrings + 3x good_glowingshield + 1x wo_cat_and_catcher + 
TRUE,good_glowingshield,0,L0,Mr. Glowsheld,enchanter of Glowing Shields,,0,5,0.5,1603,good_crystalshield + good_mahnamahna + good_spyglass + good_crockpot + good_Firebread + ,3205,0,FALSE,1,1x good_glowingshield,,
TRUE,good_glowingshield,5,L5,Mr. Glowsheld,enchanter of Glowing Shields,,0,4,1,2608,good_crystalshield + good_mahnamahna + good_spyglass + good_crockpot + ,2608,0,FALSE,1,2x good_glowingshield,1,2x good_glowingshield + 1x good_absinthe + 1x wo_tower_stout + 
TRUE,good_glowingshield,15,L15,Mr. Glowsheld,enchanter of Glowing Shields,,0,3,2,3652,good_crystalshield + good_mahnamahna + good_spyglass + ,1826,0,FALSE,1,3x good_glowingshield,1,3x good_glowingshield + 2x good_absinthe + 1x wo_tower_stout + 
TRUE,good_glowingshield,30,L30,Master Glowsheld,master enchanter of Glowing Shields,,0,2,3,3435,good_crystalshield + good_mahnamahna + ,1145,0,FALSE,1,3x good_glowingshield,1,4x good_glowingshield + 3x good_absinthe + 1x wo_tower_stout + 
TRUE,good_absinthe,0,L0,Ms. Absinthy,distiller of Absinthe,,0,2,1.5,8702,good_finebrandy + good_birthdaycake + ,5801,0,TRUE,1,1x good_absinthe,,
TRUE,good_absinthe,5,L5,Ms. Absinthy,distiller of Absinthe,,0,3,1.2,4898,good_finebrandy + good_flatbread + good_fruitcake + ,4081,0,TRUE,1,2x good_absinthe,1,2x good_absinthe + 1x good_manaorb + 1x wo_transfer_station_90 + 
TRUE,good_absinthe,15,L15,Ms. Absinthy,distiller of Absinthe,,0,4,1,4597,good_finebrandy + good_crockpot + good_heartymeals + good_fruitcake + ,4597,0,TRUE,1,3x good_absinthe,1,3x good_absinthe + 2x good_manaorb + 1x wo_transfer_station_90 + 
TRUE,good_absinthe,30,L30,Lady Absinthy,Master distiller of Absinthe,,0,5,0.5,2040,good_finebrandy + good_ironrations + good_stewbarrel + good_crockpot + good_fruitcake + ,4080,0,TRUE,1,3x good_absinthe,1,4x good_absinthe + 3x good_manaorb + 1x wo_transfer_station_90 + 
TRUE,good_manaorb,0,L0,Draco Manorb,blesser of Mana Orbs,,0,3,1.5,972,good_mahnamahna + good_mahnamahna + good_mahnamahna + ,648,0,FALSE,1,1x good_manaorb,,
TRUE,good_manaorb,5,L5,Draco Manorb,blesser of Mana Orbs,,0,3,1.7,1102,good_mahnamahna + good_mahnamahna + good_mahnamahna + ,648,0,FALSE,1,2x good_manaorb,1,2x good_manaorb + 1x good_stickybuns + 1x wo_rotate_station + 
TRUE,good_manaorb,15,L15,Draco Manorb,blesser of Mana Orbs,,0,3,1.9,1232,good_mahnamahna + good_mahnamahna + good_mahnamahna + ,648,0,FALSE,1,3x good_manaorb,1,3x good_manaorb + 2x good_stickybuns + 1x wo_rotate_station + 
TRUE,good_manaorb,30,L30,Dragon Manorb,spirit of Mana Orbs,,0,3,2.1,1361,good_mahnamahna + good_mahnamahna + good_mahnamahna + ,648,0,FALSE,1,3x good_manaorb,1,4x good_manaorb + 3x good_stickybuns + 1x wo_rotate_station + 
TRUE,good_stickybuns,0,L0,Mr. Stickibuns,founder of Sticky Buns,,0,2,1.5,1001,good_glue + good_magicbuns + ,667,0,FALSE,1,1x good_stickybuns,,
TRUE,good_stickybuns,5,L5,Mr. Stickibuns,founder of Sticky Buns,,0,3,1.7,1802,good_glue + good_magicbuns + good_glue + ,1060,0,FALSE,1,2x good_stickybuns,1,2x good_stickybuns + 1x good_pinkflamingo + 1x wo_ant_node_double + 
TRUE,good_stickybuns,15,L15,Mr. Stickibuns,founder of Sticky Buns,,0,4,1.9,2535,good_glue + good_magicbuns + good_glue + good_magicbuns + ,1334,0,FALSE,1,3x good_stickybuns,1,3x good_stickybuns + 2x good_pinkflamingo + 1x wo_ant_node_double + 
TRUE,good_stickybuns,30,L30,Cris Stickibuns; MBA,CEO of Sticky Buns,,0,5,2.1,3627,good_glue + good_magicbuns + good_glue + good_magicbuns + good_glue + ,1727,0,FALSE,1,3x good_stickybuns,1,4x good_stickybuns + 3x good_pinkflamingo + 1x wo_ant_node_double + 
TRUE,good_pinkflamingo,0,L0,Mrs Flamingo,crafter of Pink Flamingos,,0,2,1.2,11609,good_absinthe + good_manaorb + ,9674,0,TRUE,1,1x good_pinkflamingo,,
TRUE,good_pinkflamingo,5,L5,Mrs Flamingo,crafter of Pink Flamingos,,0,3,1.4,25727,good_absinthe + good_manaorb + good_absinthe + ,18376,0,TRUE,1,2x good_pinkflamingo,1,2x good_pinkflamingo + 1x good_sundial + 1x wo_ant_node_heavylifter + 
TRUE,good_pinkflamingo,15,L15,Mrs Flamingo,crafter of Pink Flamingos,,0,4,1.6,30957,good_absinthe + good_manaorb + good_absinthe + good_manaorb + ,19348,0,TRUE,1,3x good_pinkflamingo,1,3x good_pinkflamingo + 2x good_sundial + 1x wo_ant_node_heavylifter + 
TRUE,good_pinkflamingo,30,L30,Mistress Flamingo,good friend of Mr. Jones,,0,5,2,40640,good_absinthe + good_manaorb + good_absinthe + good_manaorb + good_manaorb + ,20320,0,TRUE,1,3x good_pinkflamingo,1,4x good_pinkflamingo + 3x good_sundial + 1x wo_ant_node_heavylifter + 
TRUE,good_sundial,0,L0,Mr. Sundal,builder of Sun Dials,,0,5,0.5,1932,good_firering + good_prayerstones + good_jewelry + good_metalingot + good_firering + ,3863,0,FALSE,1,1x good_sundial,,
TRUE,good_sundial,5,L5,Mr. Sundal,builder of Sun Dials,,0,4,1,2591,good_firering + good_prayerstones + good_jewelry + good_metalingot + ,2591,0,FALSE,1,2x good_sundial,1,2x good_sundial + 1x good_hammeroftime + 1x wo_car_node_slow + 
TRUE,good_sundial,15,L15,Mr. Sundal,builder of Sun Dials,,0,3,2,4716,good_firering + good_prayerstones + good_jewelry + ,2358,0,FALSE,1,3x good_sundial,1,3x good_sundial + 2x good_hammeroftime + 1x wo_car_node_slow + 
TRUE,good_sundial,30,L30,Sir Sundal,master builder of Sun Dials,,0,2,3,6690,good_firering + good_prayerstones + ,2230,0,FALSE,1,3x good_sundial,1,4x good_sundial + 3x good_hammeroftime + 1x wo_car_node_slow + 
TRUE,good_hammeroftime,0,L0,MC Hammetime,seller of Hammers of Time,,0,3,0.5,1699,good_hammers + good_sundial + good_dullsceptre + ,3398,0,FALSE,1,1x good_hammeroftime,,
TRUE,good_hammeroftime,5,L5,MC Hammetime,seller of Hammers of Time,,0,3,1,3398,good_hammers + good_sundial + good_dullsceptre + ,3398,0,FALSE,1,2x good_hammeroftime,1,2x good_hammeroftime + 1x good_sparkypants + 1x wo_car_node_fast + 
TRUE,good_hammeroftime,15,L15,MC Hammetime,seller of Hammers of Time,,0,3,1.5,5097,good_hammers + good_sundial + good_dullsceptre + ,3398,0,FALSE,1,3x good_hammeroftime,1,3x good_hammeroftime + 2x good_sparkypants + 1x wo_car_node_fast + 
TRUE,good_hammeroftime,30,L30,Bombay Hammetime,top seller of Hammers of Time,,0,3,2,6796,good_hammers + good_sundial + good_dullsceptre + ,3398,0,FALSE,1,3x good_hammeroftime,1,4x good_hammeroftime + 3x good_sparkypants + 1x wo_car_node_fast + 
TRUE,good_sparkypants,0,L0,Jay Sparky,tailor of Sparky Pants,,0,2,0.5,1210,good_hammeroftime + good_hammers + ,2419,0,TRUE,1,1x good_sparkypants,,
TRUE,good_sparkypants,5,L5,Jay Sparky,tailor of Sparky Pants,,0,2,1,2419,good_hammeroftime + good_hammers + ,2419,0,TRUE,1,2x good_sparkypants,1,2x good_sparkypants + 1x good_dullarmor + 1x wo_car_node_hop + 
TRUE,good_sparkypants,15,L15,Jay Sparky,tailor of Sparky Pants,,0,3,1.5,6033,good_hammeroftime + good_hammers + good_glowingshield + ,4022,0,TRUE,1,3x good_sparkypants,1,3x good_sparkypants + 2x good_dullarmor + 1x wo_car_node_hop + 
TRUE,good_sparkypants,30,L30,Super Jay Sparky,master tailor of Sparky Pants,,0,4,3,12231,good_hammeroftime + good_hammers + good_glowingshield + good_desk + ,4077,0,TRUE,1,3x good_sparkypants,1,4x good_sparkypants + 3x good_dullarmor + 1x wo_car_node_hop + 
TRUE,good_dullarmor,0,L0,Mrs.  Dullarmor,forger of Dull Armor,,0,2,0.5,1140,good_dullearrings + good_dullcrown + ,2279,0,TRUE,1,1x good_dullarmor,,
TRUE,good_dullarmor,5,L5,Mrs.  Dullarmor,forger of Dull Armor,,0,2,1,2279,good_dullearrings + good_dullcrown + ,2279,0,TRUE,1,2x good_dullarmor,1,2x good_dullarmor + 1x good_glowingarmor + 1x wo_cat_and_catcher + 
TRUE,good_dullarmor,15,L15,Mrs.  Dullarmor,forger of Dull Armor,,0,2,1.5,3419,good_dullearrings + good_dullcrown + ,2279,0,TRUE,1,3x good_dullarmor,1,3x good_dullarmor + 2x good_glowingarmor + 1x wo_cat_and_catcher + 
TRUE,good_dullarmor,30,L30,Lady  Dullarmor,master forger of Dull Armor,,0,2,2,4558,good_dullearrings + good_dullcrown + ,2279,0,TRUE,1,3x good_dullarmor,1,4x good_dullarmor + 3x good_glowingarmor + 1x wo_cat_and_catcher + 
TRUE,good_glowingarmor,0,L0,Sir Glowarmor,forger of Glowing Armor,,0,3,0.5,5120,good_glowingearrings + good_glowingcrown + good_gunship + ,10240,0,TRUE,1,1x good_glowingarmor,,
TRUE,good_glowingarmor,5,L5,Sir Glowarmor,forger of Glowing Armor,,0,3,1,10240,good_glowingearrings + good_glowingcrown + good_gunship + ,10240,0,TRUE,1,2x good_glowingarmor,1,2x good_glowingarmor + 1x good_shadowarmor + 1x wo_tower_stout + 
TRUE,good_glowingarmor,15,L15,Sir Glowarmor,forger of Glowing Armor,,0,3,1.5,15360,good_glowingearrings + good_glowingcrown + good_gunship + ,10240,0,TRUE,1,3x good_glowingarmor,1,3x good_glowingarmor + 2x good_shadowarmor + 1x wo_tower_stout + 
TRUE,good_glowingarmor,30,L30,Lord Glowarmor,master forger of Glowing Armor,,0,3,2,20480,good_glowingearrings + good_glowingcrown + good_gunship + ,10240,0,TRUE,1,3x good_glowingarmor,1,4x good_glowingarmor + 3x good_shadowarmor + 1x wo_tower_stout + 
TRUE,good_shadowarmor,0,L0,Lady Shadarmor,enchanter of Shadow Armor,,0,4,0.5,14283,good_shadowearrings + good_shadowcrown + good_porcelainstatue + good_chocolatestatue + ,28565,0,TRUE,1,1x good_shadowarmor,,
TRUE,good_shadowarmor,5,L5,Lady Shadarmor,enchanter of Shadow Armor,,0,4,1,28565,good_shadowearrings + good_shadowcrown + good_porcelainstatue + good_chocolatestatue + ,28565,0,TRUE,1,2x good_shadowarmor,1,2x good_shadowarmor + 1x good_bracelet + 1x wo_transfer_station_90 + 
TRUE,good_shadowarmor,15,L15,Lady Shadarmor,enchanter of Shadow Armor,,0,4,1.5,42848,good_shadowearrings + good_shadowcrown + good_porcelainstatue + good_chocolatestatue + ,28565,0,TRUE,1,3x good_shadowarmor,1,3x good_shadowarmor + 2x good_bracelet + 1x wo_transfer_station_90 + 
TRUE,good_shadowarmor,30,L30,Sorceress Shadarmor,goddess of Shadow Armor,,0,4,2,57130,good_shadowearrings + good_shadowcrown + good_porcelainstatue + good_chocolatestatue + ,28565,0,TRUE,1,3x good_shadowarmor,1,4x good_shadowarmor + 3x good_bracelet + 1x wo_transfer_station_90 + 
TRUE,good_bracelet,0,L0,Phil Bracelette,crafter of Bracelets,,0,2,1.5,1800,good_earrings + good_earrings + ,1200,0,TRUE,1,1x good_bracelet,,
TRUE,good_bracelet,5,L5,Phil Bracelette,crafter of Bracelets,,0,3,1.7,3060,good_earrings + good_earrings + good_earrings + ,1800,0,TRUE,1,2x good_bracelet,1,2x good_bracelet + 1x good_bangle + 1x wo_rotate_station + 
TRUE,good_bracelet,15,L15,Phil Bracelette,crafter of Bracelets,,0,4,1.9,4560,good_earrings + good_earrings + good_earrings + good_earrings + ,2400,0,TRUE,1,3x good_bracelet,1,3x good_bracelet + 2x good_bangle + 1x wo_rotate_station + 
TRUE,good_bracelet,30,L30,Master P. Bracelette,expert crafter of Bracelets,,0,5,2.1,6300,good_earrings + good_earrings + good_earrings + good_earrings + good_earrings + ,3000,0,TRUE,1,3x good_bracelet,1,4x good_bracelet + 3x good_bangle + 1x wo_rotate_station + 
TRUE,good_bangle,0,L0,Bo Bangles,assembler of Bangles,,0,2,0.5,1800,good_bracelet + good_bracelet + ,3600,0,TRUE,1,1x good_bangle,,
TRUE,good_bangle,5,L5,Bo Bangles,assembler of Bangles,,0,2,1,3600,good_bracelet + good_bracelet + ,3600,0,TRUE,1,2x good_bangle,1,2x good_bangle + 1x good_armparty + 1x wo_ant_node_double + 
TRUE,good_bangle,15,L15,Bo Bangles,assembler of Bangles,,0,2,1.5,5400,good_bracelet + good_bracelet + ,3600,0,TRUE,1,3x good_bangle,1,3x good_bangle + 2x good_armparty + 1x wo_ant_node_double + 
TRUE,good_bangle,30,L30,Mr. Bo Bangles,Bangle master,,0,2,2,7200,good_bracelet + good_bracelet + ,3600,0,TRUE,1,3x good_bangle,1,4x good_bangle + 3x good_armparty + 1x wo_ant_node_double + 
TRUE,good_armparty,0,L0,Ms. Armparti,curator of Arm Parties,,0,5,0.5,4500,good_bangle + good_bangle + good_bangle + good_bangle + good_bangle + ,9000,0,FALSE,1,1x good_armparty,,
TRUE,good_armparty,5,L5,Ms. Armparti,curator of Arm Parties,,0,4,0.8,5760,good_bangle + good_bangle + good_bangle + good_bangle + ,7200,0,FALSE,1,2x good_armparty,1,2x good_armparty + 1x good_writofseduction + 1x wo_ant_node_heavylifter + 
TRUE,good_armparty,15,L15,Ms. Armparti,curator of Arm Parties,,0,3,1.3,7020,good_bangle + good_bangle + good_bangle + ,5400,0,FALSE,1,3x good_armparty,1,3x good_armparty + 2x good_writofseduction + 1x wo_ant_node_heavylifter + 
TRUE,good_armparty,30,L30,Mistress Armparti,chief editor of Arm Parties,,0,2,2.2,7920,good_bangle + good_bangle + ,3600,0,FALSE,1,3x good_armparty,1,4x good_armparty + 3x good_writofseduction + 1x wo_ant_node_heavylifter + 
TRUE,good_writofseduction,0,L0,Mrs. Writolov,writer of Writs of Seduction,,0,2,0.5,2751,good_armparty + good_stickybuns + ,5501,0,TRUE,1,1x good_writofseduction,,
TRUE,good_writofseduction,5,L5,Mrs. Writolov,writer of Writs of Seduction,,0,3,1,5556,good_armparty + good_stickybuns + good_desk + ,5556,0,TRUE,1,2x good_writofseduction,1,2x good_writofseduction + 1x good_glowingstatue + 1x wo_car_node_slow + 
TRUE,good_writofseduction,15,L15,Mrs. Writolov,writer of Writs of Seduction,,0,4,2,14510,good_armparty + good_stickybuns + good_hammeroftime + good_desk + ,7255,0,TRUE,1,3x good_writofseduction,1,3x good_writofseduction + 2x good_glowingstatue + 1x wo_car_node_slow + 
TRUE,good_writofseduction,30,L30,Vampire Queen Writolov,shipper of Writs of Seduction,,0,5,3,26574,good_armparty + good_stickybuns + good_hammeroftime + good_glowingshield + good_desk + ,8858,0,TRUE,1,3x good_writofseduction,1,4x good_writofseduction + 3x good_glowingstatue + 1x wo_car_node_slow + 
TRUE,good_glowingstatue,0,L0,Lord Glowingstat,sculptor of Glowing Statues,,0,2,0.5,2460,good_icestatue + good_glowingamulet + ,4920,0,TRUE,1,1x good_glowingstatue,,
TRUE,good_glowingstatue,5,L5,Lord Glowingstat,sculptor of Glowing Statues,,0,2,1.5,7380,good_icestatue + good_glowingamulet + ,4920,0,TRUE,1,2x good_glowingstatue,1,2x good_glowingstatue + 1x good_crownedstatue + 1x wo_car_node_fast + 
TRUE,good_glowingstatue,15,L15,Lord Glowingstat,sculptor of Glowing Statues,,0,2,2.5,12300,good_icestatue + good_glowingamulet + ,4920,0,TRUE,1,3x good_glowingstatue,1,3x good_glowingstatue + 2x good_crownedstatue + 1x wo_car_node_fast + 
TRUE,good_glowingstatue,30,L30,Great Lord Glowingstat,artisan of Glowing Statues,,0,2,3.5,17220,good_icestatue + good_glowingamulet + ,4920,0,TRUE,1,3x good_glowingstatue,1,4x good_glowingstatue + 3x good_crownedstatue + 1x wo_car_node_fast + 
TRUE,good_crownedstatue,0,L0,Lady Crownstats,sculptor of Crowned Statues,,0,2,0.5,5120,good_woodstatue + good_glowingcrown + ,10239,0,TRUE,1,1x good_crownedstatue,,
TRUE,good_crownedstatue,5,L5,Lady Crownstats,sculptor of Crowned Statues,,0,2,1.5,15359,good_woodstatue + good_glowingcrown + ,10239,0,TRUE,1,2x good_crownedstatue,1,2x good_crownedstatue + 1x good_blackheart + 1x wo_car_node_hop + 
TRUE,good_crownedstatue,15,L15,Lady Crownstats,sculptor of Crowned Statues,,0,2,2.5,25598,good_woodstatue + good_glowingcrown + ,10239,0,TRUE,1,3x good_crownedstatue,1,3x good_crownedstatue + 2x good_blackheart + 1x wo_car_node_hop + 
TRUE,good_crownedstatue,30,L30,Great Lady Crownstats,priestess of Crowned Statues,,0,2,3.5,35837,good_woodstatue + good_glowingcrown + ,10239,0,TRUE,1,3x good_crownedstatue,1,4x good_crownedstatue + 3x good_blackheart + 1x wo_car_node_hop + 
TRUE,good_blackheart,0,L0,Master Blackheart,lord of the Black Heart,,0,2,0.5,9702,good_crownedstatue + good_shadowarmor + ,19403,0,TRUE,1,1x good_blackheart,,
TRUE,good_blackheart,5,L5,Master Blackheart,lord of the Black Heart,,0,2,1.5,29105,good_crownedstatue + good_shadowarmor + ,19403,0,TRUE,1,2x good_blackheart,1,2x good_blackheart + 1x  + 1x wo_tower_stout + 
TRUE,good_blackheart,15,L15,Master Blackheart,lord of the Black Heart,,0,2,2.5,48508,good_crownedstatue + good_shadowarmor + ,19403,0,TRUE,1,3x good_blackheart,1,3x good_blackheart + 2x  + 1x wo_tower_stout + 
TRUE,good_blackheart,30,L30,King Blackheart,dark lord of all Black Hearts,,0,2,3.5,67911,good_crownedstatue + good_shadowarmor + ,19403,0,TRUE,1,3x good_blackheart,1,4x good_blackheart + 3x  + 1x wo_tower_stout + 
